UniqueCount	AmbigCount
0	0
94	8605
0	0
3	45
0	1159
0	44
0	1159
0	44
0	1159
0	44
0	0
0	0
0	0
0	1159
0	0
4	189
0	226
0	211
0	93
0	45
0	11
0	21
0	0
1	9
0	44
0	226
0	92
349	341
1	681
39	563
4	198
0	314
10	3
2	42
0	312
0	0
38	180
0	0
0	0
178	68
0	68
30	0
97	128
0	128
384	52
14	0
2	0
0	0
27	0
14	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
44	0
273	0
0	0
1	71
113	71
0	12
2	12
5	13995
0	13995
22	3137
529	3137
36	11292
2725	11292
14	5413
821	5413
19	5
0	5
103	1463
153	1463
26986	63
38	10344
1993	10346
16	3
260	22
20	12
0	12
110	153
0	116
470	191
0	186
0	22
0	11
96	41
1010	0
0	0
0	40
0	36
184	96
32	3
0	0
38	22
0	0
0	0
0	0
14	1
128	12
442	47
80	46
111	50
15	82
0	27
107	17
0	0
0	0
151	0
89	10
0	3
0	3
0	0
0	0
27	54
0	0
0	54
165	23
0	0
11	28
0	10
112	91
0	18
4	14
0	8
93	41
19	23
0	0
0	0
11	11
4	1
0	1
155	87
0	71
0	71
20	55
0	49
20	0
20	11
0	3
8	17
0	17
5	1
0	1
0	1
0	1
12	41
0	41
167	29
1325	36
602	35
51	33
0	19
25	3
652	51
37	30
0	28
0	0
3	5
111	11
114	17
170	37
29	43
0	12
0	0
1	3
0	3
0	0
0	0
75	0
0	5
0	5
4	22
0	6
6	18
460	5
8	0
0	0
0	0
1157	247
46	9
3	46
0	3
28	89
35	3
10	7
0	4
1277	49
5	19
0	12
0	0
0	0
0	1
0	1
43	12
0	1
186	8
13	2
4	6
181	62
0	55
67	7
44	7
175	11
12	0
172	1
103	0
34	439
0	321
0	0
0	0
0	0
0	0
0	0
1	0
0	0
139	72
0	72
2	1
0	0
75	0
0	3
0	3
0	0
100	2
0	0
0	0
9	1
34	1
0	0
88	25
0	25
1	0
0	0
22	10
0	10
220	1
0	0
0	0
166	53
0	53
0	0
6	0
38	9
0	9
50	0
1633	27
53	19
1	19
362	1
325	26
29	1
152	0
492	0
0	0
13	4
0	4
3	1
0	1
94	30
0	30
1152	10
0	2
0	0
69	4
189	65
0	65
3	0
12	0
1	0
0	0
0	0
173	1
0	0
0	0
0	0
19	2
5	0
1	0
23	0
157	13
29	3
0	3
202	81
743	81
1	0
0	0
29	0
21	0
143	55
0	55
0	0
3	0
313	14
53	2
395	2
15	22
0	22
140	119
0	119
0	0
0	0
49	36
112	0
277	6
82	60
0	32
46	14
0	12
110	78
0	13
207	67
0	0
18	3
0	3
24	0
275	25
57	0
609	55
4	7
0	7
40	20
0	20
192	36
0	36
2	0
61	0
219	0
57	0
3	35
457	62
575	38
445	63
262	77
0	77
3	0
0	0
0	0
0	1
3	1
0	0
0	0
0	0
1	0
0	0
348	1
1274	1
0	31
0	1
46	15
0	15
43	11
0	11
0	0
450	0
755	2
1	2
1921	1
822	0
61	31
393	106
0	106
1	0
476	1
16	6
0	6
209	0
57	0
11	5
0	5
62	0
104	146
0	131
3	0
22	15
0	15
145	15
259	1
3	0
458	2
119	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
136103	103
15499	21
78013	72
56710	47254
167	7592
159	11393
88	123935
104	92882
1635	9
136	154008
351232	67050
57678	66
101533	47
43	0
0	0
0	13
0	48
12	1
0	0
0	0
2	0
19	123
0	2
0	1
0	0
17	12
0	0
0	0
0	2
0	0
0	8
0	17
0	7
3	16
0	0
0	0
0	0
0	0
0	0
0	0
1	2
0	0
1	15306
0	0
423	1
0	0
0	0
0	0
0	0
342	861
36	1081
1	60
0	5
0	0
0	0
1	0
4	7
3	0
0	0
0	0
2	0
0	0
0	0
0	235
0	0
0	0
0	124
0	0
0	0
0	0
0	0
212	0
0	0
0	0
0	0
0	0
292	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
229	0
0	17
0	0
0	0
0	0
0	88
0	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1878	1
0	0
0	0
0	0
2	200
0	0
0	0
0	0
8	99
0	0
0	34
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	206
0	0
0	7
0	1
0	51
0	11
0	0
16	3042
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	10
0	0
0	0
0	0
0	0
0	0
21	26
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	216
114	0
2285	1
0	76
0	0
5	0
0	4
0	0
0	0
0	0
9	20
0	0
27	326
0	326
0	11
0	0
0	1
2	0
5	0
0	8
0	159
20	225
0	0
13	0
0	0
3	2
0	0
0	1
0	0
0	0
0	0
908	1
0	2
0	0
1	9
0	8
0	0
0	36
0	0
65	0
0	7
0	7
0	1
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	14
5	1
485	139
14	41
89	619
0	197
0	613
6	230
0	123
6	7
6	304
0	0
0	0
0	0
0	0
0	0
0	0
26	78
0	18
0	14
0	23
0	72
0	76
0	96
15	96
0	96
0	5
1	5
0	3
0	2
0	1
0	0
0	0
10	856
0	2347
0	2249
26	922
5	1299
32	1960
7	457
0	410
18	0
20	96
0	74
3	172
1	30
0	28
1	2281
0	134
1	691
0	63
0	161
0	674
82	361
10	207
0	0
82	5091
0	2447
0	5125
0	74
0	194
0	406
9	511
7	507
0	266
0	248
2	289
0	144
0	156
0	0
0	0
0	126
0	0
0	4
0	0
2486	180
12	172
787	593
3	0
0	0
517	592
3	0
0	437
393	2
0	0
0	0
0	2
250	26
24	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	34
1	4
2	35
1	33
0	1
0	11
0	0
0	4
0	0
6	8
63	826
1	827
0	772
0	269
0	65
1	151
0	189
0	97
0	66
1	1
0	5
0	0
0	1
3	0
0	826
5416	1578
4	1372
29	16
113	148
15	148
1633	1
2	1
2	52
0	53
0	40
1	3
0	4
5	0
13	17
0	3
0	0
0	79
749	214
0	8
0	0
5	230
8	82
3	227
2	124
9	231
0	243
1790	135
0	7
0	133
8	487
419	1121
37	891
7	31
1	447
136	106
3	105
24	16
0	16
0	0
0	0
0	0
38	3244
73	7980
176	8054
44	7983
58	3241
4	5
10	379
0	2577
13	1381
33	65
83	587
9	0
0	0
255	204
0	0
21	2
0	2
35	202
19	91
0	0
0	0
0	0
0	0
35	3680
87	2464
46	21
6	55
4	7
1	654
0	639
0	21
0	3679
0	494
1541	492
37	496
2	136
4	138
2	8
25	0
65	6235
0	5844
0	6397
4	5867
4	5727
174	5866
1	706
77	4
0	10
5	6080
0	75
2	83
1	1
1	313
1	47
1	156
0	272
0	8
12	303
34	171
0	223
0	56
4	16
1	28
0	13
15	136
0	0
0	45
0	354
0	313
138	275
3	272
6	12
584	533
1	521
2	31
0	2469
14	1656
43	41
0	2560
0	2613
46	2238
1	2560
0	2510
1	2626
0	52
5	2620
1	1497
0	1561
221	11
2	11
0	0
746	62
1	46
40	19
4	14
812	283
0	282
0	0
0	0
0	0
0	0
15	0
10	145
1124	145
0	19
0	19
1	0
19	0
9	37
290	223
0	5
0	187
0	4
0	28
0	38
51	12
3	39
17	1412
0	1569
2	1518
0	1587
0	1536
2	1494
1	1495
7	6
0	216
0	58
0	23
0	99
8	761
4	1160
18	3479
686	3479
0	3433
10	2389
57	1638
0	2563
0	0
0	0
1	533
0	47
22	226
0	554
0	567
417	18
1	18
1	16
0	0
7	5076
42	4192
16	3030
132	3348
0	5073
168	43
0	42
0	38
0	16
2	0
2	1
0	0
0	0
0	0
0	0
0	0
0	0
8	651
29	441
0	729
0	755
0	771
1	760
1	32
13	453
6	105
0	644
0	37
5	0
0	41
62	258
12	220
0	16
0	19
0	216
34	255
39	89
1	52
42	76
0	38
5	21
9	26
380	286
41	286
4	0
1	0
0	0
624	1548
0	524
0	123
5	1125
0	229
10	320
5	159
2	1
8	18
5	24
0	3
0	0
0	0
0	0
0	0
36	174
0	174
0	57
0	31
0	0
0	0
0	0
0	0
0	0
0	0
80	461
3	264
0	242
1	192
0	95
1	10
0	0
0	2
52	2
14	27
0	27
98	895
0	895
10	126
7	22
16	2
4	180
1	1
0	0
0	1
0	2
944	97
0	59
0	10
1	26
0	26
3	9
1	594
3	1
6	594
1	47
0	439
0	104
171	0
0	0
0	2
0	0
0	2
0	0
0	0
0	55
2	55
1	44
0	1
0	1
0	6
4	9
0	0
2	16
0	0
0	3
0	0
0	0
0	16
0	0
0	24
0	0
0	18
1	25
8	2153
0	1416
49	2642
1	14
5	738
1	23
10	3
15	518
1	333
4	441
13	65
46	116
0	45
274	21
0	21
970	2
0	544
95	1020
0	475
16	357
3	561
1	543
0	544
12	143
28	323
0	22
3	18
9	291
0	133
0	28
0	42
11	44
0	14
483	0
0	0
0	0
724	770
0	698
1	19
8	262
3	27
0	301
11	77
14	175
0	301
0	12
0	0
0	0
0	1
0	1
0	1
1	35
0	26
5	34
0	35
0	14
0	0
0	0
0	0
0	0
19	850
0	872
1	832
13	14
0	240
188	4467
23	4367
101	4331
0	1654
0	1699
45	398
0	672
0	474
27	222
3	1
8	0
0	0
0	0
2	119
618	437
23	403
6	68
7	123
2	101
16	355
38	331
9	90
742	410
0	410
3	18
1	0
0	62
2	35
0	25
4380	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1894	633
2	633
4	2
0	36
0	79
0	82
7	82
0	0
0	5
28	73
3	73
3	5
0	8
0	0
21	8
4224	2045
4	46
23	2035
3	539
61	7536
4	4342
25	3277
1	2573
0	5610
0	2825
7	4999
3	2477
21	152
0	134
1	135
38	149
20	88
17	0
5	0
0	14
0	3
106	0
0	0
0	413
20	423
1	175
5	124
0	40
8	96
0	23
0	0
0	1030
1	1048
41	1062
17	1059
0	1002
0	392
1	156
4	69
0	105
8	38
1	123
0	121
0	116
0	118
0	10
1	2
1	9
3	0
0	0
1	0
0	13
1	9
0	9
0	11
1	1
0	12
590	772
1	64
0	726
2	119
28	13
0	0
0	176
1	424
10	488
12	473
4	435
0	364
10	265
3	35
0	12
0	37
1	0
15	38
0	42
0	248
0	2
12	486
1	0
5	51
0	497
1	487
0	5
0	489
2077	1317
1	1012
0	270
7	0
0	162
7	0
2	12
0	0
0	0
0	0
0	0
0	0
0	0
14	65
56	64
6	1
0	5
0	2
1	2
0	1
0	889
3	906
0	444
0	452
5	15
0	1
12	31
0	0
1778	697
5	21
0	672
2	0
1	773
10	838
6	854
0	840
0	2
9	5
0	5
0	0
0	4
2474	3
29	1
92	44
0	36
0	18
7	1
48	0
1	0
1	0
0	0
0	55
1780	144
1	3
5	9
7	0
6	59
1	16
1	28
39	1141
43	1159
320	1136
0	157
0	99
1	2
0	13
0	1
0	0
0	3646
40	193
0	112
4	234
0	110
0	99
10	234
1	65
0	65
1	462
58	91
0	232
1	269
0	462
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	22
102	1467
0	91
0	1376
0	0
1	2
0	250
0	57
0	3
6	161
3	888
0	226
15	339
0	1048
0	61
110	146
5	0
4	1387
0	1925
1	1863
0	2035
0	1991
9	1962
0	1859
0	550
11	599
0	255
1	310
0	126
0	265
0	1
0	102
0	130
0	14
0	1965
0	1133
189	492
95	313
18	391
41	4457
1836	5398
1	879
44	146
10	132
0	818
2	2022
10	52
0	58
0	0
11	0
0	0
0	0
0	0
2303	3828
4	3827
103	531
14	0
1	524
63	0
26	16
44	17
241	250
1	64
36	94
20	92
25	93
26	61
0	3
0	0
0	0
0	294
0	299
2	4
1518	3357
2	2314
51	1387
3	673
1	673
0	395
1	379
0	63
0	40
30	78
0	0
112	4
0	0
0	0
177	0
0	4
0	4
0	3
0	0
0	1
0	3
1462	2687
19	2304
0	0
0	0
0	10
22	23
1704	208
12	106
8	4
0	97
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	103
41	103
0	49
42	1640
5	1588
0	49
0	38
0	0
181	1553
2	0
0	18
4	9402
3	14645
127	16625
0	1936
0	325
1	1295
91	390
33	6930
18	188
0	16
3	33
21	153
0	154
1	56
1	25
0	0
1	1
3	5
0	1
2	190
6	564
0	46
237	536
24	82
0	2
67	80
84	6727
4	3088
1	38
0	52
1	47
1	23
0	298
52	7
6	16
0	6445
1019	1
0	0
1	25
0	0
0	140
0	0
0	2
0	112
0	3
0	152
7	197
159	244
0	32
0	10
0	7
0	310
20	2161
14	2167
71	1739
89	2156
0	2144
1	231
4	171
0	55
12	1
1	383
0	395
0	305
7	114
1	4
9	4198
43	4217
0	4741
6	4976
3	5217
0	5019
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
66	144
40	166
0	97
90	168
3	20
14	13
5	1
2	160
0	18
0	0
0	89
619	1132
10	1131
200	126
0	198
0	0
0	0
0	0
0	0
0	125
0	127
0	17
1	4
0	110
0	941
0	951
0	974
4	930
0	1332
0	1330
1	784
1	1242
13	514
28	1364
0	2
3	154
0	94
1	3
0	77
0	9
0	0
8	0
2	0
435	82
1	82
2	0
3	982
12	829
24	822
0	839
0	1
10	8
6	301
5	8
4	148
0	36
1596	105
0	105
64	0
0	12
0	10
12	1076
0	0
9	6663
0	4273
0	4299
0	0
2	46
0	26
4	3224
26	2
0	0
0	3
0	578
14	30
0	205
1	232
0	6755
0	6694
1486	237
0	57
2	101
0	96
0	41
1714	389
50	387
1	1
1	788
0	707
0	596
0	181
1	587
0	79
3	164
0	64
5	57
0	0
0	4
0	64
1	18
0	18
0	17
1	20
0	0
0	20
1	302
7	63
1	195
4	254
7	2
1	0
0	0
0	0
19	109
0	100
0	30
0	32
0	29
0	31
0	29
0	26
0	27
0	28
0	26
0	0
3	0
0	29
17	152
0	102
7	117
0	107
11	14
0	0
7	34
0	47
167	97
31	97
0	4
0	0
0	0
0	32
0	0
0	4
6	10
0	10
0	32
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
4	0
0	0
0	0
0	4546
11	3838
258	4542
7	0
30	16
3	3
0	3
0	3
0	15
1	139
4	140
0	101
2	11
3	9
1	14
4	21
6	21
1	7
0	5
0	2
2	785
3	787
14	3
0	784
2	1
0	1
1057	467
7	82
39	255
2	254
0	20
1	19
4	29
0	17
0	16
3	1
1483	142
9	141
18	640
20	272
31	474
1	31
0	0
37	7
0	7
0	603
1221	486
3	19
137	107
1	48
0	4
0	0
0	36
1	0
2	8
1	23
3	0
0	70
7	1
18	82
13	81
0	1
0	1
0	1
6768	3
63	1286
63	1324
31	1286
0	1094
6	11
0	10
1	36
0	43
0	57
0	0
0	3
3	21
0	0
0	9
1	2
3	11
0	10
0	11
0	11
0	0
0	0
72	8
110	142
12	9
0	4
0	146
273	109
11	109
0	0
0	0
0	0
0	0
581	314
12	243
21	11
0	147
27	169
0	432
0	420
2	239
122	225
0	49
32	56
0	21
0	435
0	444
0	31
1	15
0	21
0	30
0	22
0	0
0	35
3	1033
7	1
0	1032
0	1176
0	2603
3	2029
0	1154
0	292
18	8
2	0
0	0
0	0
0	0
0	0
39	1371
4	1195
23	105
0	1259
5	116
13	143
1	51
2	1038
18	617
98	65
0	58
0	7
2072	22
7	21
0	0
0	0
42	0
43	572
9	96
12	72
7	634
22	630
10	324
0	323
2	8
15	390
0	80
0	390
1116	3
179	155
0	59
4	127
0	145
2	11
202	3358
47	1738
0	217
21	22
19	133
39	1432
1	20
99	658
0	2
11	21
0	0
12	16
5	7
70	25
0	6
2	0
0	1
0	3
0	6
0	6
40	6
15	30
15	20
0	5
2	20
0	5
13	0
1775	2479
69	2476
0	102
17	22
0	66
12	973
0	67
0	77
76	0
2929	237
3	235
7436	1525
16	2
0	852
0	852
16	1519
0	0
0	0
390	1140
10	1140
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
29	1252
23	120
9	1143
51	0
9	19
58	269
2	269
0	2
14	2
0	2
0	2
381	1127
29	1085
14	210
31	52
78	14
31	550
35	20
2	0
22	5
5	332
6	233
3	17
343	2457
58	342
0	1641
167	1326
7	1553
23	60
0	1657
5	2160
9	2161
0	1
0	165
3	62
0	222
0	227
0	69
236	931
5	10
124	25
20	79
0	0
0	4
8	187
0	183
0	2
0	0
361	1217
14	443
0	292
2	862
0	18
39	475
3	75
40	267
1	58
0	208
10	48
0	47
2	19
33	3
0	3
0	34
8	1604
0	1776
1	27
0	1420
0	26
72	4
3	14
32	55
0	311
103	137
4	347
62	21
1	26
12	146
0	172
47	164
9	112
657	1572
1189	1543
23	1347
0	24
1	1366
0	30
858	2298
9	135
2	44
10	176
0	2
0	208
77	2
2	127
23	2090
681	767
0	56
4	0
13	4
0	5
0	41
63	159
18	415
0	394
0	387
0	408
3	218
14	123
0	109
0	2
0	80
0	74
0	68
0	22
0	2
0	2
0	0
685	4254
0	132
1	4069
0	1776
0	20
0	37
0	14
7	217
3	8
3	37
18	29
2	0
4	27
0	7
0	7
0	2
268	0
16	6018
0	1293
0	135
0	40
0	41
0	378
1	51
0	28
0	1759
11	733
9	379
0	333
0	282
2	1202
2	37
0	1959
0	165
0	664
0	260
0	836
0	796
0	838
0	500
0	1554
0	671
1	289
0	322
0	4511
1	4533
0	4433
1	43
0	22
0	11
0	21
0	0
0	9
0	4
0	46
3	46
0	11
1	12
0	12
0	12
0	8
0	5
0	3
0	4
0	3
0	2
0	1
0	0
0	46
3	0
2	2
0	2
162	19
1	19
508	276
0	221
2	17
0	43
11	678
21	646
32	432
1	36
0	0
713	1643
169	23
0	241
100	1512
5	19
51	0
0	135
9	630
69	615
0	575
0	446
1	1
1	2
11	2
3	23
0	195
0	50
2	7
0	19
25	149
293	41
9	41
0	16
676	665
35	358
0	77
0	118
0	17
0	124
0	212
3	730
3	729
44	730
24	172
1	172
0	2
0	0
0	0
1	0
803	817
12	620
0	31
6	58
0	0
1	94
0	444
92	2212
39	2035
1	1148
0	87
2	106
2	128
4	2087
328	2666
1	5
0	2
3	1654
2	436
21	229
161	481
1	128
85	511
5	258
39	21
12	71
6	43
13	37
0	0
0	0
0	0
0	0
0	135
5	127
0	58
2	6
0	0
0	0
0	0
0	0
14	2280
0	2203
118	2239
0	344
22	2
11	119
5	197
1	0
0	2154
3	119
13	2103
0	2298
0	116
0	73
4	15
3	108
2	30
0	0
0	117
1	1120
128	870
4	899
14	432
0	768
0	208
80	110
0	110
15	87
0	3
4	11
21	5
3	6
0	5
0	0
237	423
0	355
1	420
0	219
0	220
2	23
0	24
7	292
1431	64
0	42
0	21
494	0
1	449
0	51
1	385
2	31
2	249
0	77
0	4
0	16
13	8
1172	2
0	7
76	4053
169	4220
24	1241
19	0
0	53
1	256
8	13
6	5
0	50
0	7
0	20
4	0
14	19
9	126
0	57
6	84
0	20
0	16
2	10
0	0
0	125
684	303
0	291
0	183
1	12
0	0
0	0
0	0
18	1666
0	1650
24	1046
4	12
3	74
3	54
2	2
4	87
0	52
0	0
0	0
0	0
14	87
5	53
7	58
0	49
0	810
15	760
3	0
1	735
0	111
14	114
7	3
0	0
0	0
0	0
16	210
156	204
8	34
0	4
1	7
3	6
5	42
0	22
0	29
0	13
0	19
2	9
0	0
0	8
152	398
31	43
5	399
1947	914
53	77
85	835
0	301
3	35
14	24
1	16
0	146
1	324
0	101
0	270
395	58
1	58
0	0
0	0
2	16
0	0
0	0
0	16
89	2371
12	2371
211	2264
11	0
2	31
1	6
0	512
13	531
0	525
0	34
0	3
3	12
0	13
30	0
0	1233
11	1067
0	842
0	0
0	0
8	0
1	169
0	5
0	5
0	1
0	0
0	0
0	0
0	0
0	2
0	2
731	1
344	0
0	0
0	0
0	0
0	0
0	0
562	462
171	905
0	916
0	963
0	426
2	63
89	118
0	105
0	52
0	15
0	5
0	2
0	0
0	0
0	0
0	0
2	30
1122	93
12	71
6	312
22	357
9	206
0	0
1	6
0	0
0	6
0	0
0	33
3	33
24	1084
22	1341
1	1049
54	818
1	866
3	697
2	0
5	220
0	1
1	13
2	20
0	86
0	57
8	59
0	59
0	47
62	66
0	8
2	64
0	0
0	0
0	0
8	153
2	151
0	81
3	87
1	41
0	0
0	151
0	61
0	63
2	58
4	55
0	11
1	0
0	0
0	0
17	0
28	0
719	993
5	917
25	998
2	101
56	0
4	16
0	71
23	79
0	55
1	0
0	0
0	0
541	2201
71	1796
0	995
51	371
21	12
10	1246
3	106
0	741
0	399
0	0
0	0
0	0
0	0
273	2124
12	1904
0	820
0	0
6	384
1	384
4	16
1	4
78	201
0	208
0	17
41	121
1	38
0	1
0	10
0	68
5	35
6	18
0	41
0	2
0	0
0	2
0	0
0	0
1	29
0	18
9	2
0	3
2	5
0	25
22	21
0	0
0	0
3	21
0	0
0	0
0	0
0	0
3	7
0	7
0	0
1	1
0	2709
9245	15264
2155	12549
2	1742
1	0
1	0
0	291
6	0
0	26
285	211
3	83
231	115
0	17
48	229
0	770
95	835
3	32
0	0
41	513
0	28
5	49
147	49
0	0
1	0
238	213
0	10
3	17
1	3
0	180
0	67
0	19
197	844
1	0
0	77
3	844
1	0
0	844
0	427
0	415
2	0
8	117
0	117
24	8263
75	7843
3	1982
0	0
1	106
0	563
0	10
3	8039
3	0
4	1101
5	299
10	278
4	113
1	2
21	2
0	220
23	52
317	1579
0	11
0	1205
0	180
0	274
0	1258
8	167
9	251
1	1
0	0
0	0
0	1
0	0
0	1
0	1
10	1421
5	222
0	3208
0	0
4	8
0	1540
28	525
45	521
27	1495
4	168
5890	3229
2	8
1136	8
5	37
13	37
1	50
42	282
0	97
0	161
3	117
24	141
2	50
1	163
9	163
14	25
0	2
0	339
2	302
0	339
892	156
3	63
8	95
0	3865
18	102
64	3865
49	339
0	337
21	339
0	339
0	38
0	12
0	0
1	0
83	399
0	386
0	0
0	0
0	0
0	0
0	0
42	676
1	666
0	591
0	245
0	9
0	106
0	0
0	62
11	10
1	0
0	0
0	1
0	0
7	25
3	37
13	37
1	2
0	0
0	0
0	0
0	0
0	0
4	258
0	256
0	254
0	258
26	58
9	3
13	44
0	13
0	254
0	255
553	455
0	250
0	366
0	273
92	10
2	12
1	13
0	64
31	48
19	34
10	9
15	15
2	15
533	839
7	818
0	29
2059	86
0	86
119	1153
10	1108
2	346
1	225
0	214
8	148
212	588
0	362
0	181
2	27
0	0
15	231
1	37
0	327
1	486
0	0
0	0
0	282
7	287
2	283
0	287
0	7
0	486
0	14
0	30
0	2
0	2
1016	812
1	6
16	357
8	457
1	283
0	455
7	324
20	33
1	74
10	334
0	3336
703	3441
7	1411
0	1593
1	412
8	179
0	136
1	134
0	133
0	131
0	135
0	128
0	1
0	1
0	10
0	129
0	23
0	20
47	420
1	4
4	7
3	15
892	619
0	186
1	0
74	16
2	17
5	19
0	8
3	0
0	0
0	0
0	0
72	160
31	33
2	15
8	23
0	1
14	4
0	2
9	6
1	6
0	2
0	6
0	0
1	403
22	314
0	319
53	140
2	166
7	182
0	45
0	37
2	19
49	53
4	24
0	23
0	26
0	0
4	0
0	0
102	534
0	369
0	12
2	22
5	0
0	1
0	168
1	0
223	0
0	0
4	493
4	529
1	576
4	410
0	156
0	11
5	79
2	59
1	19
0	1
0	1
0	1
1425	28
0	28
0	0
1	20
68	21
21	215
2	215
0	0
1	0
42	0
0	0
2684	789
9	472
3	579
2	570
5	216
0	788
3229	617
4	612
5583	1002
15	918
1	0
14	84
0	0
45	556
0	535
0	74
0	20
0	21
0	0
0	0
0	1
0	1
0	1
126	12
0	118
0	221
3	101
3	212
0	100
91	7291
24	7180
1523	6573
0	5674
38	4
0	7262
1325	260
0	147
6	260
59	624
48	632
7	722
0	358
1	1
3476	65
0	0
6	65
77	385
204	341
0	199
0	59
11	117
350	342
3	86
0	258
1	90
4	9
0	2
2	63
212	63
0	0
0	0
0	0
0	0
0	0
0	0
10	1102
2	1060
0	1038
0	1026
2	522
5	660
4	0
8	0
33	598
0	917
15	960
4	708
2	825
0	563
3	571
0	617
0	496
0	73
0	274
2	7
84	2267
6	764
0	231
0	115
8	53
11	27
213	34
64	468
0	185
0	0
0	0
1	5
59	2252
0	819
1	751
0	740
8	697
1	256
3	89
3	7
0	740
18	281
1	324
0	269
791	229
0	18
0	211
464	279
13	225
0	135
4	83
0	2
1	179
9	179
0	13
0	4
0	91
0	105
0	94
0	128
4	7
1	2
0	39
0	8
0	0
677	119
1	9
0	101
1	117
4	78
211	817
32	9
